"date","btc_price","btc_market_cap","btc_volume","gold_price"
2018-09-12,6278.91706962856,108449181464.896,5001529025.03247,1195.6
2018-09-13,6330.57423802266,109298582014.218,5026516732.83119,1209.8
2018-09-14,6486.46163039362,112124461661.132,4987196751.84311,1201.95
2018-09-17,6506.24849321729,112373562206.646,4715407407.2624,1201.9
2018-09-18,6250.12172732273,107960190646.449,4600931272.40057,1200.2
2018-09-19,6347.06925545161,109629673484.587,4472798160.22433,1203.3
2018-09-20,6383.75384115838,110292032124.893,5380977505.12002,1208.35
2018-09-21,6491.88524227688,112172960507.04,5059042419.56276,1198.7
2018-09-24,6711.02945181593,116001860055.712,4322794079.14057,1202.75
2018-09-25,6596.18731304558,114024650850.048,4626497701.60777,1201.9
2018-09-26,6441.31154454255,111360852966.351,4580781824.21302,1194.25
2018-09-27,6462.79563529224,111760801180.66,3788299697.41092,1185.4
2018-09-28,6704.70424572972,115905890382.878,4690261094.51513,1187.25
2018-10-01,6626.03795609849,114617564007.796,1908960742.72166,1189.35
2018-10-02,6598.84125975518,114225251470.512,1893760872.90185,1204.7
2018-10-03,6524.60769791521,112814709079.446,2035903501.16126,1201.2
2018-10-04,6499.26237911522,112545036630.824,2247969611.19743,1203.45
2018-10-05,6578.70180928485,113846158429.548,2059404665.18945,1203.8
2018-10-08,6584.83215305251,113962679824.782,1499424737.45856,1186.95
2018-10-09,6653.08945083043,115167647222.339,2081626437.46317,1185.55
2018-10-10,6633.74572991717,114837789505.015,1741398466.90259,1188.6
2018-10-11,6582.4550823871,113987017102.366,2070407901.7011,1205.55
2018-10-12,6234.36764145444,108155761830.83,3581191342.76733,1219.75
2018-10-15,6328.55476003442,109624316973.412,1847113723.73537,1229.95
2018-10-16,6659.87550840943,115236573309.553,6217858944.01843,1230.7
2018-10-17,6635.12566751684,114960968517.538,2746546151.25011,1229.05
2018-10-18,6635.74183248794,114953321633.493,2820354466.33031,1223
2018-10-19,6517.51108771053,112970698851.375,2625598930.57284,1227.85
2018-10-22,6529.67002137084,113208108538.705,2127987152.58665,1222.3
2018-10-23,6512.58905929892,112905904007.057,2655159954.71683,1235.95
2018-10-24,6472.79966064159,112227883463.221,2784381146.56888,1230.55
2018-10-25,6481.44358955808,112363064964.166,2607022301.56129,1230.8
2018-10-26,6458.1915218368,112010056845.218,2618534041.34684,1233.85
2018-10-29,6481.32314166761,112422008134.011,2065446088.7884,1230.8
2018-10-30,6292.6479239344,109167179052.381,3631795693.01334,1225.4
2018-10-31,6331.78180790981,109890575608.105,1962209613.989,1214.95
2018-11-01,6366.72010955426,110487418903.245,2042670545.03249,1231.15
2018-11-02,6379.97297216843,110896563654.922,2922702484.00645,1232.1
2018-11-05,6351.06194105628,110241536216.187,3198297931.74708,1232.25
2018-11-06,6415.44340854109,111383003826.068,3213571991.086,1231.6
2018-11-07,6474.84729033669,112347500910.427,3408876943.85667,1229.95
2018-11-08,6574.80118029001,113943582818.144,3120683820.785,1224.15
2018-11-09,6490.45473076176,112723294658.026,2402484611.46468,1211.4
2018-11-12,6434.28459692555,111773252086.907,2943678893.56843,1205.55
2018-11-13,6411.35343620515,111385885801.715,2651674690.98287,1202.1
2018-11-14,6394.28927626406,111126759494.654,2890964719.21739,1203.25
2018-11-15,5788.61249404697,100585460320.22,5690409836.80463,1211.85
2018-11-16,5686.54113105827,98829079080.7242,4981978552.51433,1222.4
2018-11-19,5638.8614814524,98118875508.3769,2422604400.75077,1221.6
2018-11-20,4889.19785923911,85228342224.36,6126269575.23211,1223
2018-11-21,4450.71145441782,76601948314.4955,6314969584.02099,1226.1
2018-11-22,4613.44841218385,80360705527.4293,4321511764.35721,1227.05
2018-11-23,4307.38873171727,75518575145.2953,3055231902.51354,1223.65
2018-11-26,4039.83655113743,70327984591.0327,5226773378.17989,1223.4
2018-11-27,3811.92352926649,66796155268.6834,4652103083.72062,1221.2
2018-11-28,3832.92451590069,66811830848.4821,4050028039.14864,1213.25
2018-11-29,4267.24362899066,74381953561.0381,4973628807.69946,1226.25
2018-11-30,4279.47559254871,74400715839.6163,4313265392.48712,1217.55
2018-12-03,4124.59354864322,71784475615.7091,3242289555.82197,1230.3
2018-12-04,3878.83923478327,67489136960.4176,3128854932.57537,1240.3
2018-12-05,3943.6928120656,68592152288.3538,3255899964.55098,1235.9
2018-12-06,3751.69196639566,65355774058.3572,3020004368.1127,1242.55
2018-12-07,3466.76386377173,60357918912.0046,3672494312.31779,1243.3
2018-12-10,3550.54643389689,61832986280.1932,2938443353.81162,1245.35
2018-12-11,3433.80844043128,59805353928.8264,2614506143.32925,1245.3
2018-12-12,3378.80877841311,58852767064.1552,2720740076.80031,1245.75
2018-12-13,3438.10007352898,59878323499.6965,2552041789.9907,1242.75
2018-12-14,3294.63615654527,57318285688.4418,2620531732.84816,1235.35
2018-12-17,3217.04683496974,56050483689.821,1972663570.39205,1241.65
2018-12-18,3506.21701327948,61143447505.0051,3421249875.36264,1246.3
2018-12-19,3655.7750457298,63720433230.1989,3898845061.80057,1255
2018-12-20,3687.75055319272,64363548271.2791,4721562503.69185,1259.75
2018-12-21,4065.09723801013,70578857837,6126325232.95458,1258.15
2018-12-24,3941.61774015833,68680118909.3871,3514437242.64208,1258.15
2018-12-25,4021.9902553454,70266326465.4442,5022191528.1109,1258.15
2018-12-26,3759.17842689657,65350104373.4137,4189084247.45354,1258.15
2018-12-27,3781.61308159335,65972460015.2749,3568561115.82699,1268
2018-12-28,3587.70388013882,62808667853.735,3386167814.27497,1279
2018-12-31,3809.72822864109,66494185030.5889,3109685385.45629,1279
2019-01-01,3692.5315655247,64422635599.729,2991427568.30354,1279
2019-01-02,3794.26425373972,66188448932.1401,2689877851.31483,1282.9
2019-01-03,3872.17218422289,67643304990.4744,3263469039.32302,1290.45
2019-01-04,3776.52580769411,65922288582.9217,2261199754.98875,1279.9
2019-01-07,4013.52009129739,70084169300.1521,3435733235.50894,1292.2
2019-01-08,3989.66871753876,69602133073.719,3360163853.39721,1286.45
2019-01-09,3973.59125461579,69418693910.4547,3482430797.63278,1288.6
2019-01-10,3982.22591276241,69609283899.2,3230523440.81305,1291.9
2019-01-11,3623.84772910568,63326376681.3488,4144535969.9925,1288.95
2019-01-14,3495.83231130744,61050348901.5798,2675674829.81887,1292.75
2019-01-15,3648.04828565649,63758350560.6325,3101461657.54705,1294.4
2019-01-16,3567.80124319921,62348810149.4981,2953789408.22703,1292.3
2019-01-17,3597.64732332959,62969304894.2794,2753646523.92882,1290.7
2019-01-18,3620.98128114573,63320099663.3953,3049367561.09573,1284.2
2019-01-21,3539.16753104103,61969431896.7198,2940644468.97558,1279.55
2019-01-22,3531.00418279993,61784404483.0462,2561594564.57385,1282.1
2019-01-23,3571.26690809287,62482350133.9566,2718371971.90301,1279.8
2019-01-24,3555.70000252262,62216525710.0401,2663764215.29832,1283.7
2019-01-25,3565.64200461704,62397665388.1967,2514079887.67216,1293.9
2019-01-28,3553.12168112978,62192208387.693,2882787006.77355,1302.15
2019-01-29,3432.21566830125,60087154448.4043,3445780457.59972,1307.55
2019-01-30,3413.3754832498,59768195291.0008,4865613085.11272,1310.7
2019-01-31,3457.88264917599,60555372963.791,4973814467.1069,1323.25
2019-02-01,3431.94363786446,60101226569.3737,4330022381.19644,1318.7
2019-02-04,3454.02584382519,60524138032.474,2375918195.08208,1312.15
2019-02-05,3464.00350886109,60723961265.7836,4454914648.71507,1314.2
2019-02-06,3469.89467707926,60825168548.915,3653777871.71932,1312.4
2019-02-07,3405.83686125672,59682137962.3529,4211212356.01406,1310
2019-02-08,3394.01465295872,59482397752.9923,3297274818.37092,1314.85
2019-02-11,3675.69162912473,64439836442.2558,5081021129.8858,1306.4
2019-02-12,3631.44453972995,63670312531.2995,5446022475.78207,1310
2019-02-13,3633.96504674612,63712841387.2764,5532706261.95228,1312.8
2019-02-14,3610.0622730634,63267872020.6566,5635612273.28862,1311.45
2019-02-15,3589.66182962632,62991824523.8991,11971659893.3452,1316.55
2019-02-18,3665.07553080072,64383522064.4014,4945386865.28753,1325.5
2019-02-19,3886.52020047514,68147457622.5221,9588927258.74694,1334.15
2019-02-20,3915.00997127706,68719418872.044,5969708630.05674,1343.75
2019-02-21,3976.80890652899,69790459105.5014,6377580055.12539,1331.25
2019-02-22,3934.81359389482,69059468752.5118,6838246918.22834,1329.05
2019-02-25,3742.86894670039,66108588220.3957,11112465191.1377,1331.05
2019-02-26,3824.6835042171,67154603799.9468,9049456993.51665,1325.05
2019-02-27,3809.20977468202,66890485485.3713,2992667601.16476,1322.85
2019-02-28,3813.37789188129,67155912259.189,7731184275.97685,1319.15
2019-03-01,3815.60760752498,67016664287.2375,7627783000.60883,1311.95
2019-03-04,3806.95427379796,66885712070.3521,6749676086.6498,1285.4
2019-03-05,3712.8124572978,65238057881.552,3608196680.95146,1283.8
2019-03-06,3852.46166578549,67733767403.2078,9088065055.19389,1285.85
2019-03-07,3860.51076238068,67888909504.1979,8477459044.14722,1285.3
2019-03-08,3871.63724796599,68020879276.3161,6098011809.53918,1296.75
2019-03-11,3923.55978880643,68962957216.0179,8576340543.96669,1292.75
2019-03-12,3860.35923002871,67983966610.1097,6459945402.48597,1297.05
2019-03-13,3876.48085275465,68203157396.324,8326845840.66845,1306.95
2019-03-14,3865.81778266339,67968370343.9121,7240802846.7493,1295.55
2019-03-15,3876.69870803295,68177693410.0606,8610482287.34525,1303.5
2019-03-18,3980.99010473202,70051219293.3238,6533306536.98978,1305.6
2019-03-19,3986.70689404615,70152235369.2381,7639543944.60198,1307.7
2019-03-20,4013.57696934548,70618508801.7723,7503839510.97451,1303.7
2019-03-21,4045.57263350974,71208656536.9581,9137227916.14535,1309.6
2019-03-22,3983.31778129736,70175421257.0859,9845582434.36662,1311.3
2019-03-25,3993.39490045955,70330401859.6031,9883972400.78284,1319.55
2019-03-26,3927.57729652143,69206266248.8844,10661215003.0179,1316.3
2019-03-27,3938.65974315694,69368692535.334,19375985748.4686,1309.7
2019-03-28,4036.16091792076,71134892682.4924,16215886403.3116,1295.15
2019-03-29,4028.39130117962,70961529493.3493,15160882530.7644,1295.4
2019-04-01,4103.52173854933,72310769858.1365,9729996888.25672,1293.5
2019-04-02,4146.32192770664,73066822741.9935,12393581266.9335,1290.3
2019-04-03,4862.23042776692,86200568432.5752,24241877355.4662,1290.45
2019-04-04,4955.8318240183,87673795383.5264,27840300618.8515,1283.15
2019-04-05,4899.02155378329,86482892583.413,23773239680.7782,1288.45
2019-04-08,5176.97788362072,91102196906.1929,22875598540.2669,1300
2019-04-09,5266.89477647303,92817357385.1691,21960916922.812,1303
2019-04-10,5172.17526475971,91255525157.8774,15780870292.5537,1305.45
2019-04-11,5308.90568316444,93646653914.3836,19407452726.8694,1298.8
2019-04-12,5047.79316241402,89079171479.8638,19758274668.3445,1294.3
2019-04-15,5149.31449279813,90952758268.0811,12373544680.8946,1285.65
2019-04-16,5039.8810174044,89148028192.0952,13837248984.6368,1276.35
2019-04-17,5213.59837696208,91835875597.9115,13646324289.8416,1275.85
2019-04-18,5218.95715038453,92156851198.5878,14530488675.9543,1275.7
2019-04-19,5274.7670133365,93215173176.9857,15343841014.064,1275.7
2019-04-22,5311.16484029927,93759009855.0689,16383813161.8304,1275.7
2019-04-23,5380.93578957559,94990455842.8902,17199396916.7295,1269.5
2019-04-24,5557.92572761084,98039931169.2539,19400647819.9403,1271.65
2019-04-25,5452.10175339446,96218396013.2434,20538511242.2626,1280.8
2019-04-26,5203.0885987307,91817406863.8963,19329534423.7933,1284.2
2019-04-29,5257.8032492325,92775167509.0026,15573084968.7404,1279.5
2019-04-30,5199.75500856346,91885324029.7989,15442022886.7302,1282.3
2019-05-01,5292.80397456205,93534079555.9596,16794865767.2017,1283.8
2019-05-02,5354.58680017397,94579889910.0349,14566414699.6927,1270.95
2019-05-03,5450.70662048642,96389607751.5058,16512618030.6092,1278.55
2019-05-06,5749.32378046033,101764683178.681,16184057012.2708,1278.55
2019-05-07,5715.7571359661,101101531131.039,16811224132.04,1281.2
2019-05-08,5841.05377127375,103982497546.432,19408267639.1922,1285.2
2019-05-09,5957.8567328584,105271848239.851,16672412472.1121,1286.1
2019-05-10,6168.26899639826,109284325643.206,18401396126.0398,1287.1
2019-05-13,6953.75138858638,122826926577.36,31545333636.538,1295.6
2019-05-14,7805.98164948938,138089773338.272,32078035930.7725,1298.4
2019-05-15,7990.05555353436,141341132028.998,35426123184.6437,1299.1
2019-05-16,8192.22313895201,144615566025.012,30893707828.0364,1291.7
2019-05-17,7875.91319952607,139525363820.16,35026947533.9309,1280.8
2019-05-20,8168.73068978375,144597541605.246,30747684364.4558,1276.85
2019-05-21,7976.85171289963,141109768386.168,28621475467.7696,1271.15
2019-05-22,7958.36552607509,141016653223.217,25314342979.0473,1273.8
2019-05-23,7665.79685383355,135913068220.79,24589881451.3953,1283.65
2019-05-24,7861.81279246545,139495233992.329,25345060242.5916,1282.5
2019-05-27,8631.08057784402,152778982387.801,29224396883.3716,1282.5
2019-05-28,8816.03391493351,156351517828.839,33136840741.2636,1278.3
2019-05-29,8726.9781104564,154706420284.546,27335990651.1503,1281.65
2019-05-30,8650.67740596829,153190671229.786,28214892246.8248,1280.95
2019-05-31,8310.89106305742,147528939419.422,33295240431.3568,1295.55
2019-06-03,8743.70546913423,155008799790.325,25133975363.2613,1317.1
2019-06-04,8173.63276179674,145118113641.654,24486741553.2743,1324.25
2019-06-05,7683.63626141979,136045887609.963,25442100899.7476,1335.05
2019-06-06,7812.44885473215,138590833268.102,24641673547.4773,1335.5
2019-06-07,7821.12389709486,138816674700.54,24560046377.8253,1340.65
2019-06-10,7668.02962786018,136055336062.273,20152037017.9227,1328.6
2019-06-11,8002.72998289405,141925422733.434,21741587787.8651,1324.3
2019-06-12,7897.97547659836,140220553937.846,21017248550.2967,1332.35
2019-06-13,8145.05909812096,144409895371.77,22181532883.4992,1335.9
2019-06-14,8227.6257255909,145982200973.586,22919390183.8397,1351.25
2019-06-17,8978.77258780693,159990740760.349,27305637341.2811,1341.3
2019-06-18,9312.86829480871,165478791606.027,27464356714.4035,1341.35
2019-06-19,9094.02174607922,161689176435.316,25029522786.9119,1344.05
2019-06-20,9285.92867425147,164856060873.058,22298101529.4608,1379.5
2019-06-21,9548.31456526146,169961289184.548,24707058599.12,1397.15
2019-06-24,10846.1250996477,193006026351.064,29108428088.3638,1405.7
2019-06-25,11045.5504198148,196224565118.845,27529761440.9896,1431.4
2019-06-26,11808.4199040759,209906767119.216,33544426408.4594,1403.95
2019-06-27,12996.1243427887,231104555834.965,56948964491.4655,1402.5
2019-06-28,11178.6829981865,198805331511.723,49628524363.005,1409
2019-07-01,10888.0971816797,193705059813.928,34920211165.4048,1390.1
2019-07-02,10639.0462922321,189075622551.363,37463414436.6303,1391.05
2019-07-03,10822.7641783764,191741802293.98,39264695559.4057,1413.5
2019-07-04,11975.6373938188,213139916541.648,39944515601.673,1414.9
2019-07-05,11229.6056191249,199869428146.841,32487314999.6642,1388.65
2019-07-08,11436.4307469239,203441013269.873,25828700446.9478,1400.1
2019-07-09,12260.2826978726,217909027168.133,30917398835.9889,1391.55
2019-07-10,12544.1672617092,223082925042.628,35885342263.0427,1408.3
2019-07-11,12166.3982888686,216918064309.909,42163626088.1624,1413.75
2019-07-12,11385.0604905645,202244103401.214,37061858272.5272,1407.6
2019-07-15,10285.4611090669,183265698057.305,29857566850.9917,1412.4
2019-07-16,10911.3451583096,195225460386.136,37553147017.3278,1409.85
2019-07-17,9538.82712424387,170100385848.084,34409824868.7393,1410.35
2019-07-18,9657.30310131907,172236725014.411,33328381504.6166,1417.45
2019-07-19,10636.1557283606,189588944050.242,34034952895.2317,1439.7
2019-07-22,10607.4635607021,189302289398,22814710058.303,1427.75
2019-07-23,10343.3181395984,184582963699.302,21903683695.2552,1425.55
2019-07-24,9936.38076234703,177060329754.314,22986552398.1529,1426.95
2019-07-25,9799.30631296794,175298806837.899,33861034798.8304,1416.1
2019-07-26,9878.23193291115,176569486287.931,21622492404.3219,1420.4
2019-07-29,9534.75542683323,170325673262.385,18649152592.7214,1419.05
2019-07-30,9510.59355218165,169247002246.278,18424113909.5043,1425.9
2019-07-31,9568.43745216432,170790961770.582,20138691741.0841,1427.55
2019-08-01,10062.9962856633,179525433372.044,22957330875.7139,1406.8
2019-08-02,10361.3120000807,185025579624.96,23668036460.1226,1441.75
2019-08-05,10951.59383484,195575205441.649,23160251364.7593,1465.25
2019-08-06,11818.5255310661,210831100251.75,30944497414.3719,1465.25
2019-08-07,11510.16415473,204493918413.868,31588470767.8431,1506.05
2019-08-08,11970.657556452,213446022648.575,30083670251.8027,1495.75
2019-08-09,12024.3315709982,214023992147.521,26678574728.1354,1497.7
2019-08-12,11549.9983543225,206323428608.198,23042219585.4786,1504.7
2019-08-13,11381.2413556786,203438784510.78,19933740545.5565,1498.4
2019-08-14,10903.6549918801,194716791550.168,22886684527.8675,1513.25
2019-08-15,10016.2173892753,178691691521.25,26620934497.8541,1515.65
2019-08-16,10295.8771429096,183808182261.63,31003755661.5588,1515.25
2019-08-19,10309.8724359286,184381498343.829,19708814223.2402,1496.6
2019-08-20,10895.9718444292,194884121164.643,22097997941.5537,1504.55
2019-08-21,10743.7893133021,192182485883.752,19460170323.0146,1503.25
2019-08-22,10124.0582141689,181094936743.768,22757336326.1925,1502.05
2019-08-23,10127.7898576784,181311699889.672,20144228964.4731,1503.8
2019-08-26,10090.061576031,180491202154.333,17899166778.0101,1503.8
2019-08-27,10334.9118544713,184989701185.553,23392461462.6059,1532.95
2019-08-28,10167.8893900203,181891056658.032,20937236587.0267,1537.15
2019-08-29,9753.48704889705,174174790993.24,22948105441.5709,1540.2
2019-08-30,9485.14142378076,169825879929.637,20461661030.3937,1528.4
2019-09-02,9729.26623186781,174169160998.934,15003447441.3079,1525.95
2019-09-03,10323.0226603781,184367332385.843,20258697359.1237,1537.85
